holeid,x,y,z,maxdepth,Campana,ENDDATE
SPD3624,473900.53,7479545.94,1564.489,160.0,Programa_Hyp_Mo,13-Apr-2018
SPD3625,474054.96,7479051.94,1536.044,210.0,Programa_Hyp_Mo,21-Apr-2018
SPD3626,475198.41,7479824.99,1750.485,220.0,Programa_infill_F11,15-Apr-2018
SPD3628,473893.73,7479552.9,1564.393,160.0,Programa_Hyp_Mo,18-Apr-2018
SPD3629,474619.01,7479774.97,1609.66,160.0,Programa_Hyp_Mo,18-Apr-2018
SPD3631,474618.48,7479764.53,1609.661,160.0,Programa_Hyp_Mo,30-Apr-2018
SPD3633,475490.99,7480922.76,1765.406,220.0,Programa_Metal_F20,25-Apr-2018
SPD3634,475452.51,7480735.77,1763.491,210.0,Programa_Metal_F20,28-Apr-2018
SPD3636,474588.21,7479796.4,1609.937,240.0,Programa_Hyp_Mo,26-Apr-2018
SPD3637,473893.26,7479555.18,1564.513,160.0,Programa_Hyp_Mo,25-Apr-2018
SPD3639,475463.04,7480724.64,1763.828,189.0,Programa_Metal_F20,3-May-2018
SPD3640,475470.22,7480896.38,1764.4,210.0,Programa_Metal_F20,4-May-2018
SPD3642,474599.03,7479791.63,1609.898,240.0,Programa_Hyp_Mo,1-May-2018
SPD3643,474416.67,7481772.25,1734.841,500.0,Programa_geotec_F15,27-Jun-2018
SPD3644,474620.83,7479774.73,1609.79,160.0,Programa_Hyp_Mo,3-May-2018
SPD3646,474588.84,7479791.89,1609.843,240.0,Programa_Hyp_Mo,7-May-2018
SPD3647,475290.91,7480646.51,1757.213,233.8,Programa_Metal_F20,20-May-2018
SPD3648,475044.3,7479982.16,1646.375,210.0,Programa_Metal_F11S,27-May-2018
SPD3649,474064.23,7479051.79,1536.057,210.0,Programa_Hyp_Mo,12-Mar-2019
SPD3650,474623.63,7479769.97,1609.575,160.0,Programa_Hyp_Mo,6-May-2018
SPD3651,474593.96,7480972.68,1734.813,200.0,Programa_Metal_F19,16-May-2018
SPD3652,475371.33,7482099.08,1683.378,300.0,Programa_Metal_F17,22-May-2018
SPD3653,475142.17,7482073.37,1661.334,210.0,Programa_Metal_F17,14-May-2018
SPD3654,474614.0,7479775.57,1609.93,160.0,Programa_Hyp_Mo,11-May-2018
SPD3655,474624.3,7479775.66,1611.083,160.0,Programa_Hyp_Mo,17-Jul-2018
SPD3657,474709.57,7480909.22,1727.748,240.0,Programa_Metal_F11S,21-May-2018
SPD3658,474071.16,7480637.22,1716.068,500.0,Programa_geotec_F16,15-Jul-2018
SPD3659,474469.28,7481055.81,1730.628,280.0,Programa_Metal_F19,31-May-2018
SPD3661,475119.54,7482262.72,1761.118,700.0,Programa_geotec_F15,25-Jun-2018
SPD3662,474206.49,7479883.43,1610.339,160.0,Programa_Hyp_CpyIndQ,24-May-2018
SPD3663,475101.12,7480826.22,1750.702,220.8,Programa_Metal_F20,8-Jun-2018
SPD3664,475043.68,7479981.93,1646.293,207.0,Programa_Metal_F11S,21-Jun-2018
SPD3666,474472.81,7481054.57,1730.922,594.95,Programa_geotec_F18,3-Jul-2018
SPD3667,475198.41,7480849.24,1754.767,600.0,Programa_geotec_F18,12-Jul-2018
SPD3671,475694.67,7481538.93,1775.938,547.6,Programa_geotec_F17,31-Jul-2018
SPD3675,475285.56,7481586.84,1565.603,120.0,Programa_Hyp_CpyQfKb,29-Jun-2018
SPD3676,474113.62,7479505.09,1563.215,170.0,Programa_Hyp_Mo,4-Jul-2018
SPD3678,474054.53,7479056.84,1536.275,210.0,Programa_Hyp_Mo,10-Jul-2018
SPD3679,474114.2,7479495.31,1563.236,170.0,Programa_Hyp_Mo,7-Jul-2018
SPD3681,474118.25,7479500.57,1563.13,170.0,Programa_Hyp_Mo,12-Jul-2018
SPD3682,474055.27,7479046.86,1536.067,210.0,Programa_Hyp_Mo,19-Jul-2018
SPD3683,474109.46,7479501.06,1562.897,170.0,Programa_Hyp_Mo,15-Jul-2018
SPD3685,474118.84,7479505.0,1563.065,170.0,Programa_Hyp_Mo,18-Jul-2018
SPD3686,475196.03,7480554.96,1753.524,250.0,Programa_infill_F11,1-Aug-2018
SPD3687,474613.69,7479765.3,1610.906,160.0,Programa_Hyp_Mo,21-Jul-2018
SPD3689,475189.11,7479937.94,1750.612,230.0,Programa_Metal_F11S,29-Jul-2018
SPD3690,474064.39,7479057.25,1536.124,210.0,Programa_Hyp_Mo,26-Jul-2018
SPD3692,474623.7,7479785.26,1609.813,160.0,Programa_Hyp_Mo,24-Jul-2018
SPD3694,475152.74,7480834.34,1752.862,230.0,Programa_infill_F20,4-Aug-2018
SPD3695,474064.18,7479047.18,1536.26,170.0,Programa_Hyp_Mo,31-Jul-2018
SPD3698,474456.09,7481058.13,1730.546,150.0,Programa_Metal_F19,6-Aug-2018
SPD3699,475068.94,7480055.57,1653.56,120.0,Programa_Metal_F11N,3-Aug-2018
SPD3700,475047.57,7480149.21,1610.156,90.0,Programa_infill_MP,6-Aug-2018
SPD3701,475289.33,7480657.28,1757.102,250.0,Programa_infill_F20,9-Aug-2018
SPD3703,474456.65,7481057.34,1730.447,200.0,Programa_Metal_F19,11-Aug-2018
SPD3705,475043.75,7480198.69,1610.338,60.0,Programa_infill_MP,7-Aug-2018
SPD3707,474928.53,7479857.71,1628.331,180.0,Programa_Metal_F11S,16-Aug-2018
SPD3709,475568.01,7481923.33,1696.237,200.0,Programa_Metal_F17,20-Aug-2018
SPD3710,475122.34,7482315.8,1761.707,230.0,Programa_infill_F17,13-Aug-2018
SPD3713,475381.39,7480801.97,1760.687,250.0,Programa_infill_F20,16-Aug-2018
SPD3721,475071.11,7480049.93,1653.657,300.0,Programa_Hyp_inf,22-Aug-2018
SPD3722,474513.01,7479923.88,1609.563,280.0,Programa_Hyp_inf,25-Aug-2018
